iter	Logloss	Accuracy:use_weights=true	Accuracy:use_weights=false
612	0.09439563925	0.9676824192	0.9606903164
613	0.09435360453	0.9676824192	0.9606903164
614	0.09424319735	0.9680466431	0.9610099073
615	0.09413264443	0.9682748722	0.9613294982
616	0.09397038045	0.9682748722	0.9613294982
617	0.09390585483	0.9687671577	0.9619686801
618	0.09373526667	0.9687671577	0.9619686801
619	0.09355099354	0.9685389286	0.9616490892
620	0.09343209681	0.9685004283	0.9616490892
621	0.09329453681	0.9687199863	0.9619686801
622	0.09303279171	0.9687199863	0.9619686801
623	0.09295497036	0.9687199863	0.9619686801
624	0.09284571255	0.9693792773	0.9626078619
625	0.09277844771	0.9696102281	0.9629274529
626	0.09258055462	0.9696102281	0.9629274529
627	0.09246093197	0.9693792773	0.9626078619
628	0.09237167464	0.97019761	0.9635666347
629	0.09218366004	0.9704646525	0.9638862256
630	0.09205253892	0.9705314968	0.9638862256
631	0.09177766794	0.9706271201	0.9638862256
632	0.09167249141	0.9711056104	0.9645254075
633	0.09157149934	0.9708328262	0.9642058166
634	0.09152289694	0.9708328262	0.9642058166
635	0.09141695544	0.9705657837	0.9638862256
636	0.09119345837	0.970798212	0.9642058166
637	0.09114213089	0.970798212	0.9642058166
638	0.09097705681	0.9704836143	0.9638862256
639	0.09087485985	0.9704836143	0.9638862256
640	0.09075408177	0.9705657837	0.9638862256
641	0.09058878057	0.9707372029	0.9642058166
642	0.09040718536	0.9707790362	0.9642058166
643	0.09023843651	0.9707790362	0.9642058166
644	0.09012342046	0.9712152463	0.9645254075
645	0.09006127264	0.9712152463	0.9645254075
646	0.08994467945	0.9709482039	0.9642058166
647	0.08989738522	0.9712197883	0.9645254075
648	0.08970246342	0.9707835782	0.9642058166
649	0.08964419055	0.9707835782	0.9642058166
650	0.08949950067	0.9710197694	0.9645254075
651	0.08940648301	0.971347821	0.9648449984
652	0.08935747788	0.971347821	0.9648449984
653	0.08927058949	0.971347821	0.9648449984
654	0.08908190755	0.9717966287	0.9651645893
655	0.08897748025	0.9720939381	0.9654841802
656	0.0888943421	0.9720939381	0.9654841802
657	0.08883423346	0.9726587757	0.9661233621
658	0.08870055582	0.9726587757	0.9661233621
659	0.08858000526	0.9730130211	0.966442953
660	0.08844015948	0.9724760239	0.9661233621
661	0.08831266751	0.9724760239	0.9661233621
662	0.08817606619	0.9729122339	0.966442953
663	0.08804216153	0.9728942041	0.966442953
664	0.08798611734	0.9728942041	0.966442953
665	0.08795361332	0.9728942041	0.966442953
666	0.08788575127	0.9735552862	0.9670821349
667	0.08778737006	0.9728044784	0.966442953
668	0.08770432374	0.9735552862	0.9670821349
669	0.087561269	0.9732800635	0.9667625439
670	0.08748655007	0.9738827379	0.9674017258
671	0.08730726161	0.9738686381	0.9674017258
672	0.08713816237	0.9745516454	0.9683604986
673	0.08705492009	0.9745516454	0.9683604986
674	0.08669939036	0.9749179153	0.9686800895
675	0.08658743296	0.9748778972	0.9686800895
676	0.08645367128	0.9746426926	0.9683604986
677	0.08632091333	0.9746426926	0.9683604986
678	0.08620212458	0.9745416654	0.9683604986
679	0.08611787575	0.9743146411	0.9680409076
680	0.0859889034	0.9746426926	0.9683604986
681	0.08590735116	0.9746426926	0.9683604986
682	0.08574659931	0.9746426926	0.9683604986
683	0.08564419371	0.9749179153	0.9686800895
684	0.08555938971	0.9749179153	0.9686800895
685	0.08531160659	0.9746426926	0.9683604986
686	0.08523806176	0.9749179153	0.9686800895
687	0.08517355486	0.9746426926	0.9683604986
688	0.08506919929	0.9749277649	0.9686800895
689	0.08497621692	0.9751851901	0.9689996804
690	0.08483814846	0.9754604128	0.9693192713
691	0.08467130868	0.9757274552	0.9696388623
692	0.08444518538	0.9759718267	0.9699584532
693	0.08436816092	0.9759718267	0.9699584532
694	0.08426274867	0.9759718267	0.9699584532
695	0.08410891904	0.9759718267	0.9699584532
696	0.08406763402	0.9759718267	0.9699584532
697	0.08396074225	0.9759718267	0.9699584532
698	0.08393806524	0.9759718267	0.9699584532
699	0.08383618009	0.9765094655	0.970597635
700	0.08370663694	0.9765094655	0.970597635
701	0.08365030104	0.9765094655	0.970597635
702	0.083544723	0.9767981074	0.970917226
703	0.08350000871	0.9767981074	0.970917226
704	0.083410398	0.9767981074	0.970917226
705	0.08332946347	0.9765094655	0.970597635
706	0.08319714921	0.9765094655	0.970597635
707	0.08315966391	0.9767981074	0.970917226
708	0.08308758106	0.9767981074	0.970917226
709	0.08300175567	0.9767981074	0.970917226
710	0.08287347506	0.9767981074	0.970917226
711	0.0827624132	0.9767981074	0.970917226
712	0.08260232212	0.9762650941	0.9702780441
713	0.08234571184	0.9762650941	0.9702780441
714	0.08222566846	0.9765537359	0.970597635
715	0.08209933891	0.9767778749	0.970917226
716	0.08191242188	0.9767778749	0.970917226
717	0.08176476579	0.9770222463	0.9712368169
718	0.08171222956	0.9770222463	0.9712368169
719	0.08162559553	0.9770222463	0.9712368169
720	0.08153852492	0.9770222463	0.9712368169
721	0.08151576689	0.9770222463	0.9712368169
722	0.08148123112	0.9770222463	0.9712368169
723	0.0812294812	0.9769698927	0.9712368169
724	0.08113491857	0.9769698927	0.9712368169
725	0.08107175311	0.9767506619	0.970917226
726	0.0809415769	0.9767506619	0.970917226
727	0.08076579486	0.9767506619	0.970917226
728	0.08066735329	0.9767506619	0.970917226
729	0.0803562748	0.9767506619	0.970917226
730	0.08021652529	0.9770222463	0.9712368169
731	0.08012619972	0.9770222463	0.9712368169
732	0.08009941205	0.9770222463	0.9712368169
733	0.07992040471	0.9770222463	0.9712368169
734	0.07989362719	0.9770222463	0.9712368169
735	0.07983115482	0.9770222463	0.9712368169
736	0.07975244863	0.9770222463	0.9712368169
737	0.07968869674	0.9772981234	0.9715564078
738	0.07961390756	0.9772981234	0.9715564078
739	0.07951347406	0.9775301452	0.9718759987
740	0.07942036812	0.9775301452	0.9718759987
741	0.07930077684	0.9775301452	0.9718759987
742	0.07922305648	0.9775301452	0.9718759987
743	0.07910397314	0.9775301452	0.9718759987
744	0.07894839161	0.9775301452	0.9718759987
745	0.07886084263	0.9775301452	0.9718759987
746	0.07878713931	0.9778029294	0.9721955896
747	0.07875738845	0.9778029294	0.9721955896
748	0.07870267332	0.9778029294	0.9721955896
749	0.07856202924	0.9778029294	0.9721955896
750	0.07849193654	0.9778029294	0.9721955896
751	0.07842548427	0.9780830992	0.9725151806
752	0.07835471657	0.9780830992	0.9725151806
753	0.07828652831	0.9780830992	0.9725151806
754	0.0782420947	0.9780830992	0.9725151806
755	0.07819078213	0.9780830992	0.9725151806
756	0.07813865643	0.9780830992	0.9725151806
757	0.07795391505	0.9780830992	0.9725151806
758	0.07776264686	0.9783708104	0.9728347715
759	0.07762548119	0.9780830992	0.9725151806
760	0.07756158572	0.9780830992	0.9725151806
761	0.07752093995	0.9780830992	0.9725151806
762	0.07747044966	0.9780830992	0.9725151806
763	0.07736774141	0.977810315	0.9721955896
764	0.07722914596	0.977810315	0.9721955896
765	0.07713133298	0.9780603035	0.9725151806
766	0.07706358423	0.9780603035	0.9725151806
767	0.07699465094	0.9780603035	0.9725151806
768	0.07691590154	0.9780603035	0.9725151806
769	0.07683052585	0.9780603035	0.9725151806
770	0.07678489557	0.9780603035	0.9725151806
771	0.07666072374	0.9780603035	0.9725151806
772	0.07656651011	0.9783480147	0.9728347715
773	0.07642350512	0.9783480147	0.9728347715
774	0.07633310861	0.9787477954	0.9731543624
775	0.07621332218	0.9787477954	0.9731543624
776	0.07618566422	0.9787477954	0.9731543624
777	0.07607602699	0.9787477954	0.9731543624
778	0.07598102212	0.9787477954	0.9731543624
779	0.07586054496	0.9787477954	0.9731543624
780	0.07581271839	0.9787477954	0.9731543624
781	0.07563858995	0.9787477954	0.9731543624
782	0.07556319885	0.9787477954	0.9731543624
783	0.07537719823	0.9787477954	0.9731543624
784	0.07528762635	0.9789768425	0.9734739533
785	0.0751898841	0.9789768425	0.9734739533
786	0.07509533709	0.9789768425	0.9734739533
787	0.0750775633	0.9789768425	0.9734739533
788	0.07498290628	0.9789768425	0.9734739533
789	0.07477198141	0.9789768425	0.9734739533
790	0.07460263863	0.9789768425	0.9734739533
791	0.07441141479	0.9789768425	0.9734739533
792	0.07436925922	0.9789768425	0.9734739533
793	0.0742232631	0.9789768425	0.9734739533
794	0.07408196182	0.9789768425	0.9734739533
795	0.0739849922	0.9792058896	0.9737935443
796	0.07385431229	0.9791960733	0.9737935443
797	0.07361928015	0.9791960733	0.9737935443
798	0.07353538568	0.9791960733	0.9737935443
799	0.07349389009	0.9791960733	0.9737935443
800	0.07337143425	0.9791960733	0.9737935443
801	0.07324497037	0.9789768425	0.9734739533
802	0.07307124934	0.9789768425	0.9734739533
803	0.07299291525	0.9789768425	0.9734739533
804	0.07285894237	0.9792210503	0.9737935443
805	0.0727235516	0.9792191466	0.9737935443
806	0.07268630472	0.9792191466	0.9737935443
807	0.0726006826	0.9794465576	0.9741131352
808	0.07252756509	0.9794465576	0.9741131352
809	0.07243371461	0.9797513929	0.9744327261
810	0.07227359973	0.9794636816	0.9741131352
811	0.07221780136	0.9794636816	0.9741131352
812	0.07212032236	0.9792362706	0.9737935443
813	0.07192541286	0.9794672215	0.9741131352
814	0.07177914287	0.9797400057	0.9744327261
815	0.07165614765	0.9799691717	0.974752317
816	0.07160533228	0.9802568829	0.975071908
817	0.07153113279	0.9800277169	0.974752317
818	0.07143249437	0.980484294	0.9753914989
819	0.07130031412	0.9804761137	0.9753914989
820	0.07116633562	0.9808339102	0.9757110898
821	0.07112399808	0.9810737007	0.9760306807
822	0.07106002043	0.9810737007	0.9760306807
823	0.07092170191	0.9813158908	0.9763502717
824	0.07086952384	0.9816608723	0.9766698626
825	0.07077118964	0.9813158908	0.9763502717
826	0.07061142389	0.9813158908	0.9763502717
827	0.07053755925	0.9813158908	0.9763502717
828	0.07045998544	0.9816608723	0.9766698626
829	0.07029939142	0.981892894	0.9769894535
830	0.07023931835	0.981892894	0.9769894535
831	0.07016749832	0.981892894	0.9769894535
832	0.07006327915	0.981892894	0.9769894535
833	0.07002429763	0.981892894	0.9769894535
834	0.06993394601	0.981892894	0.9769894535
835	0.06979249015	0.981892894	0.9769894535
836	0.06975294631	0.9821203051	0.9773090444
837	0.06971299607	0.9821203051	0.9773090444
838	0.06967215016	0.9821203051	0.9773090444
839	0.06955598972	0.9821203051	0.9773090444
840	0.06953356729	0.9821203051	0.9773090444
841	0.06945808143	0.9821203051	0.9773090444
842	0.06926331632	0.9821203051	0.9773090444
843	0.0691492686	0.9821203051	0.9773090444
844	0.06908149924	0.9821203051	0.9773090444
845	0.0689904791	0.9821203051	0.9773090444
846	0.0688514854	0.9823726231	0.9776286353
847	0.06873682779	0.9828578212	0.9782678172
848	0.06871239141	0.9828578212	0.9782678172
849	0.06860356149	0.9828578212	0.9782678172
850	0.06852939023	0.9826304101	0.9779482263
851	0.06851885541	0.9826304101	0.9779482263
852	0.06849380923	0.9826304101	0.9779482263
853	0.0684195513	0.9829295822	0.9782678172
854	0.06835359004	0.9831569933	0.9785874081
855	0.06824558788	0.9831569933	0.9785874081
856	0.06816305033	0.9831569933	0.9785874081
857	0.06808409885	0.9831569933	0.9785874081
858	0.06799850887	0.9829127854	0.9782678172
859	0.06793926909	0.9833883308	0.978906999
860	0.06786268443	0.9833883308	0.978906999
861	0.06773938066	0.9833883308	0.978906999
862	0.06766304313	0.9833883308	0.978906999
863	0.06756259984	0.9833883308	0.978906999
864	0.06752245233	0.9833883308	0.978906999
865	0.06747457168	0.9831309057	0.9785874081
866	0.06742160648	0.9831309057	0.9785874081
867	0.06731583205	0.9831309057	0.9785874081
868	0.06724544311	0.9833883308	0.978906999
869	0.06716153121	0.9833883308	0.978906999
870	0.06707269543	0.9831309057	0.9785874081
871	0.06702429247	0.9831309057	0.9785874081
872	0.06694528386	0.9834063621	0.978906999
873	0.06687243437	0.9834063621	0.978906999
874	0.06676227788	0.9837341565	0.97922659
875	0.06671438714	0.9837341565	0.97922659
876	0.06658279424	0.9837341565	0.97922659
877	0.0664846939	0.9837341565	0.97922659
878	0.06634003897	0.9837341565	0.97922659
879	0.06629585059	0.9837341565	0.97922659
880	0.06622691962	0.9837341565	0.97922659
881	0.06615552567	0.9837341565	0.97922659
882	0.06604408763	0.9837341565	0.97922659
883	0.06594047483	0.9837341565	0.97922659
884	0.06581690794	0.9839626087	0.9795461809
885	0.06569796317	0.9839626087	0.9795461809
886	0.06560308116	0.9839626087	0.9795461809
887	0.06550719072	0.9839626087	0.9795461809
888	0.06548656392	0.9839626087	0.9795461809
889	0.06538716324	0.9842253974	0.9798657718
890	0.06525465103	0.9842374496	0.9798657718
891	0.06515602142	0.9844948748	0.9801853627
892	0.06511896307	0.9844948748	0.9801853627
893	0.06507683195	0.9844948748	0.9801853627
894	0.06504147814	0.9844948748	0.9801853627
895	0.0649863679	0.9844594971	0.9801853627
896	0.06493199865	0.9842320861	0.9798657718
897	0.0647961338	0.9844948748	0.9801853627
898	0.06471555837	0.9844948748	0.9801853627
899	0.06469124984	0.9844948748	0.9801853627
900	0.06457523812	0.9844948748	0.9801853627
901	0.06452314176	0.9844948748	0.9801853627
902	0.0644523686	0.9844948748	0.9801853627
903	0.06437204526	0.9844948748	0.9801853627
904	0.06423178933	0.9844948748	0.9801853627
905	0.06414886407	0.9847239219	0.9805049537
906	0.06409578429	0.9847239219	0.9805049537
907	0.06407892587	0.9844954697	0.9801853627
908	0.06398744952	0.9847239219	0.9805049537
909	0.06390263736	0.9847239219	0.9805049537
910	0.0638228593	0.9844954697	0.9801853627
911	0.06380661898	0.9844954697	0.9801853627
912	0.06374848765	0.9847228808	0.9805049537
913	0.06363011875	0.9847228808	0.9805049537
914	0.06352449879	0.9847228808	0.9805049537
915	0.06346773031	0.9847228808	0.9805049537
916	0.0633617983	0.9847228808	0.9805049537
917	0.06321551753	0.9850035506	0.9808245446
918	0.06310998209	0.9850035506	0.9808245446
919	0.06294621665	0.9852320028	0.9811441355
920	0.06288858212	0.9852320028	0.9811441355
921	0.06276548962	0.9857566226	0.9817833174
922	0.06271698099	0.9857566226	0.9817833174
923	0.06262775755	0.9857145782	0.9817833174
924	0.06250896073	0.9857145782	0.9817833174
925	0.06246447089	0.9860098238	0.9821029083
926	0.06232686012	0.9860098238	0.9821029083
927	0.06227499931	0.9862630249	0.9824224992
928	0.06221889809	0.9862630249	0.9824224992
929	0.06211408953	0.9859677794	0.9821029083
930	0.06205496789	0.9859677794	0.9821029083
931	0.06198353318	0.9859677794	0.9821029083
932	0.06195175423	0.9859677794	0.9821029083
933	0.06187637533	0.9861980164	0.9824224992
934	0.06183043172	0.9861980164	0.9824224992
935	0.06177789217	0.9864932619	0.9827420901
936	0.06170490834	0.9864820178	0.9827420901
937	0.06164553515	0.9864820178	0.9827420901
938	0.06158147093	0.9864820178	0.9827420901
939	0.06150582224	0.9864820178	0.9827420901
940	0.06141173965	0.9864820178	0.9827420901
941	0.06139401243	0.9864820178	0.9827420901
942	0.06134521495	0.9864820178	0.9827420901
943	0.06121159138	0.9864820178	0.9827420901
944	0.06115798656	0.9864820178	0.9827420901
945	0.06110410755	0.9864820178	0.9827420901
946	0.06105409042	0.9864820178	0.9827420901
947	0.06100528007	0.9867375144	0.983061681
948	0.06092769262	0.9869647073	0.983381272
949	0.06079689258	0.9869647073	0.983381272
950	0.06053940122	0.9869647073	0.983381272
951	0.06046452642	0.9872179085	0.9837008629
952	0.06037022788	0.9875238577	0.9840204538
953	0.06030404035	0.9875238577	0.9840204538
954	0.06027065613	0.9875238577	0.9840204538
955	0.06023481542	0.9875238577	0.9840204538
956	0.0601669972	0.9875238577	0.9840204538
957	0.06009847552	0.9875238577	0.9840204538
958	0.06005980123	0.9875238577	0.9840204538
959	0.05989323541	0.9877545409	0.9843400447
960	0.05979515892	0.9877545409	0.9843400447
961	0.05972138237	0.9877545409	0.9843400447
962	0.05964503882	0.9877545409	0.9843400447
963	0.05958120758	0.9875013397	0.9840204538
964	0.05948559028	0.9875013397	0.9840204538
965	0.0594567413	0.9872206699	0.9837008629
966	0.05936846058	0.9872206699	0.9837008629
967	0.05931773026	0.9872206699	0.9837008629
968	0.05923119113	0.9872206699	0.9837008629
969	0.05919892032	0.9874384134	0.9840204538
970	0.0590729838	0.9877190832	0.9843400447
971	0.05903086998	0.9877190832	0.9843400447
972	0.05892351255	0.9879722844	0.9846596357
973	0.05885537899	0.9879722844	0.9846596357
974	0.05876884517	0.9879722844	0.9846596357
975	0.05869899086	0.9879722844	0.9846596357
976	0.05861763457	0.9879722844	0.9846596357
977	0.05857992391	0.9879722844	0.9846596357
978	0.05849526896	0.9879722844	0.9846596357
979	0.05848004358	0.9879722844	0.9846596357
980	0.05846230456	0.9879722844	0.9846596357
981	0.05835325104	0.988227072	0.9849792266
982	0.05831991992	0.988227072	0.9849792266
983	0.05822256119	0.988227072	0.9849792266
984	0.05816883383	0.988227072	0.9849792266
985	0.05803575285	0.9879976977	0.9846596357
986	0.05801032222	0.9879976977	0.9846596357
987	0.05794388566	0.9879976977	0.9846596357
988	0.05783426195	0.9879976977	0.9846596357
989	0.05780922494	0.9879976977	0.9846596357
990	0.05771609154	0.9879976977	0.9846596357
991	0.05764444986	0.988227072	0.9849792266
992	0.057579539	0.988227072	0.9849792266
993	0.05752956121	0.988227072	0.9849792266
994	0.05744484139	0.988227072	0.9849792266
995	0.05742124242	0.988227072	0.9849792266
996	0.05732294885	0.9879976977	0.9846596357
997	0.05726253836	0.9882202006	0.9849792266
998	0.05715891177	0.9884839865	0.9852988175
999	0.05709492175	0.9887133608	0.9856184084
